"created_at","user_id","screen_name","status_id","full_text"
"Sat Sep 17 15:51:34 +0000 2022","1139018976053420032","DPRees8","1571164970032988161","In week 1, Ravens continued to zig while the rest of the NFL zags. 
They came out in 11 personnel only 5 times (9% - NFL low), but passed on neutral downs 68% of the time (NFL high).
#NFLVerse #RavensFlock https://t.co/Nr3csWV0ww"
"Fri Sep 16 01:19:31 +0000 2022","1433130120945020929","YinzsideTheGame","1570583124807127040","Highly suggest those in the #nflverse to check out the Next Gen Stats broadcast tonight. Higher angle feels like you are watching All 22. #TNF #NFL"
"Sun Sep 18 02:01:04 +0000 2022","1443979998453510145","rcpiv_analytics","1571318355407294467","WARNING: Pro Joe Burrow analytics tweet.

Which QBs performed better against the blitz vs drop 8 coverage last season (R = -0.16)?

#nflfastR #nflverse https://t.co/NbG4MO3rc3"
"Thu Sep 22 11:47:21 +0000 2022","1511981499377238019","felixzurek","1572915452946300929","Ahead of tonight's #TNF matchup let's look at how offenses performed on a play-by-play level (EPA) and on a series-by-series level (SSR) so far.

We're going to see two completely different offenses tonight.

#nflverse https://t.co/Cty6N4z59x"
"Fri Sep 16 17:33:52 +0000 2022","1516761487","benj_robinson","1570828327845498882","@tejfbanalytics It's all #nflverse stuff!"
"Fri Sep 16 11:08:57 +0000 2022","1551486635367288832","cover2figuRes","1570731457999667200","This plot is still a work in progress, but here's a quick glance at each team's drives during #TNFonPrime.

Chargers did well to only hold the Chiefs to two TD drives, but that 99-yard pick-six hurts.

#nflverse #NFLTwitter https://t.co/xZTX50zRdQ"
"Thu Sep 22 19:17:17 +0000 2022","29360193","davisj2007","1573028681378832390","#nfl week 3 starts tonight with my favorite squad @steelers...expected to lose to the Browns?  Well, at least according to my model - let's dive into last week's performance, the current projections, and this week's predictions #nflverse"
"Thu Sep 22 19:17:25 +0000 2022","29360193","davisj2007","1573028713239027712","This is why I love simulation in the #nflverse!"
"Thu Sep 22 19:17:28 +0000 2022","29360193","davisj2007","1573028724395720704","This week, the model loves the @ChicagoBears (!) and is uncertain about the high-flying @Eagles.  I don't like rooting against my creation in tonights game, but so it goes #herewego #rstats #nflverse https://t.co/niUs2xAvHT"
"Fri Sep 16 21:51:37 +0000 2022","3067061292","josephjefe","1570893191569879041","Here's the offensive and defensive formations used by KC in their victory over the Chargers. 

*note that the snap counts do not include kneel-downs, as they are meaningless to this analysis.

#nflverse #rstats #ggplot2 https://t.co/Qa5Zjk5sMb"
"Fri Sep 16 21:51:38 +0000 2022","3067061292","josephjefe","1570893198381416449","And here is the same information for the Chargers. 

#nflverse #rstats #ggplot2 https://t.co/EG5mGcHeUU"
"Mon Sep 19 15:54:35 +0000 2022","3067061292","josephjefe","1571890504270508034","Here's the detailed snap counts breakdown for Kansas City vs Los Angeles. Note that this does NOT include kneel down plays (because who cares who was on the field for those!), so these numbers will differ slightly from the official numbers. 

#nflverse #rstats #ggplot2 https://t.co/Qx64tsVLOh"
"Tue Sep 20 15:27:53 +0000 2022","40782542","reinhardNFL","1572246173217619971","From 1999 to 2021, teams that had a 4th quarter lead of more than 14 points were 2618-33-3 (0.987)

In the first two weeks of 2022, those teams are 14-3-1 (0.806)

Data: #nflverse"
"Tue Sep 20 15:54:00 +0000 2022","40782542","reinhardNFL","1572252745498869760","The Browns collapsed against the Jets on Sunday, giving up a 13-point lead in the last two minutes. They have now given up three of the four latest &gt;10-point leads since 1999.

Here is every team that has blown a &gt;10-point lead in the final four mins since 1999.

Data: #nflverse https://t.co/APjOCTLWtx"
"Thu Sep 22 13:01:00 +0000 2022","40782542","reinhardNFL","1572933984765501441","Last season I published a lookup table that joins sportradar play-by-play with #nflverse play-by-play. I'll be doing the same this year: https://t.co/QzA0xMW2oC"
"Fri Sep 16 14:14:39 +0000 2022","834978658196520960","KoalatyStats","1570778194797801482","I feel like @_TanHo, @benbbaldwin, @mrcaseb all need some massive shoutouts and thanks. 

I see them constantly interacting with people and answering questions in the #nflverse discord WHILE solving all of the problems the NFL keeps creating. 

Thank y’all!"
"Fri Sep 16 15:44:35 +0000 2022","839942645883551744","_TanHo","1570800826863734784","ICYMI: Josh had really nice things to say about using ffopportunity for studying backfield usage!

I'd personally describe it as (to my knowledge) the first fully public expected fantasy points model trained on public #nflverse data - and it obviously can be used for much more! https://t.co/wFbTBmvSwD"
"Tue Sep 20 14:15:28 +0000 2022","911763200999251973","arjunmenon100","1572227951835447297","Here's how every NFL team's offense has performed on scripted (x-axis) &amp; non-scripted plays (y-axis) so far in 2022

#nflverse https://t.co/IjQ82r3P6W"
"Wed Sep 21 20:27:22 +0000 2022","911763200999251973","arjunmenon100","1572683930700226560","Using the new participation data from @nflfastR we can see how predictable teams are running/passing out of certain personnel packages so far through 2 weeks using pass rate over expected as a proxy. Could be other ways to see this but a fun exercise to go through

#nflverse https://t.co/VvkqcdCkaP"
"Tue Sep 20 16:34:00 +0000 2022","935526760023777280","BrunoHMioto","1572262812172406785","This Sunday we had 3 of top-20 biggest turnarounds in Win Probability in 2nd half since 2006!
For sure, Jets - Browns game is the new top-1!

#nflverse #NFL https://t.co/rjkhoXCYwo"
"Sat Sep 17 15:51:34 +0000 2022","1139018976053420032","DPRees8","1571164970032988161","In week 1, Ravens continued to zig while the rest of the NFL zags. 
They came out in 11 personnel only 5 times (9% - NFL low), but passed on neutral downs 68% of the time (NFL high).
#NFLVerse #RavensFlock https://t.co/Nr3csWV0ww"
"Fri Sep 16 01:19:31 +0000 2022","1433130120945020929","YinzsideTheGame","1570583124807127040","Highly suggest those in the #nflverse to check out the Next Gen Stats broadcast tonight. Higher angle feels like you are watching All 22. #TNF #NFL"
"Sun Sep 18 02:01:04 +0000 2022","1443979998453510145","rcpiv_analytics","1571318355407294467","WARNING: Pro Joe Burrow analytics tweet.

Which QBs performed better against the blitz vs drop 8 coverage last season (R = -0.16)?

#nflfastR #nflverse https://t.co/NbG4MO3rc3"
"Thu Sep 22 11:47:21 +0000 2022","1511981499377238019","felixzurek","1572915452946300929","Ahead of tonight's #TNF matchup let's look at how offenses performed on a play-by-play level (EPA) and on a series-by-series level (SSR) so far.

We're going to see two completely different offenses tonight.

#nflverse https://t.co/Cty6N4z59x"
"Fri Sep 16 17:33:52 +0000 2022","1516761487","benj_robinson","1570828327845498882","@tejfbanalytics It's all #nflverse stuff!"
"Fri Sep 16 11:08:57 +0000 2022","1551486635367288832","cover2figuRes","1570731457999667200","This plot is still a work in progress, but here's a quick glance at each team's drives during #TNFonPrime.

Chargers did well to only hold the Chiefs to two TD drives, but that 99-yard pick-six hurts.

#nflverse #NFLTwitter https://t.co/xZTX50zRdQ"
"Thu Sep 22 19:17:17 +0000 2022","29360193","davisj2007","1573028681378832390","#nfl week 3 starts tonight with my favorite squad @steelers...expected to lose to the Browns?  Well, at least according to my model - let's dive into last week's performance, the current projections, and this week's predictions #nflverse"
"Thu Sep 22 19:17:25 +0000 2022","29360193","davisj2007","1573028713239027712","This is why I love simulation in the #nflverse!"
"Thu Sep 22 19:17:28 +0000 2022","29360193","davisj2007","1573028724395720704","This week, the model loves the @ChicagoBears (!) and is uncertain about the high-flying @Eagles.  I don't like rooting against my creation in tonights game, but so it goes #herewego #rstats #nflverse https://t.co/niUs2xAvHT"
"Fri Sep 16 21:51:37 +0000 2022","3067061292","josephjefe","1570893191569879041","Here's the offensive and defensive formations used by KC in their victory over the Chargers. 

*note that the snap counts do not include kneel-downs, as they are meaningless to this analysis.

#nflverse #rstats #ggplot2 https://t.co/Qa5Zjk5sMb"
"Fri Sep 16 21:51:38 +0000 2022","3067061292","josephjefe","1570893198381416449","And here is the same information for the Chargers. 

#nflverse #rstats #ggplot2 https://t.co/EG5mGcHeUU"
"Mon Sep 19 15:54:35 +0000 2022","3067061292","josephjefe","1571890504270508034","Here's the detailed snap counts breakdown for Kansas City vs Los Angeles. Note that this does NOT include kneel down plays (because who cares who was on the field for those!), so these numbers will differ slightly from the official numbers. 

#nflverse #rstats #ggplot2 https://t.co/Qx64tsVLOh"
"Tue Sep 20 15:27:53 +0000 2022","40782542","reinhardNFL","1572246173217619971","From 1999 to 2021, teams that had a 4th quarter lead of more than 14 points were 2618-33-3 (0.987)

In the first two weeks of 2022, those teams are 14-3-1 (0.806)

Data: #nflverse"
"Tue Sep 20 15:54:00 +0000 2022","40782542","reinhardNFL","1572252745498869760","The Browns collapsed against the Jets on Sunday, giving up a 13-point lead in the last two minutes. They have now given up three of the four latest &gt;10-point leads since 1999.

Here is every team that has blown a &gt;10-point lead in the final four mins since 1999.

Data: #nflverse https://t.co/APjOCTLWtx"
"Thu Sep 22 13:01:00 +0000 2022","40782542","reinhardNFL","1572933984765501441","Last season I published a lookup table that joins sportradar play-by-play with #nflverse play-by-play. I'll be doing the same this year: https://t.co/QzA0xMW2oC"
"Fri Sep 16 14:14:39 +0000 2022","834978658196520960","KoalatyStats","1570778194797801482","I feel like @_TanHo, @benbbaldwin, @mrcaseb all need some massive shoutouts and thanks. 

I see them constantly interacting with people and answering questions in the #nflverse discord WHILE solving all of the problems the NFL keeps creating. 

Thank y’all!"
"Fri Sep 16 15:44:35 +0000 2022","839942645883551744","_TanHo","1570800826863734784","ICYMI: Josh had really nice things to say about using ffopportunity for studying backfield usage!

I'd personally describe it as (to my knowledge) the first fully public expected fantasy points model trained on public #nflverse data - and it obviously can be used for much more! https://t.co/wFbTBmvSwD"
"Tue Sep 20 14:15:28 +0000 2022","911763200999251973","arjunmenon100","1572227951835447297","Here's how every NFL team's offense has performed on scripted (x-axis) &amp; non-scripted plays (y-axis) so far in 2022

#nflverse https://t.co/IjQ82r3P6W"
"Wed Sep 21 20:27:22 +0000 2022","911763200999251973","arjunmenon100","1572683930700226560","Using the new participation data from @nflfastR we can see how predictable teams are running/passing out of certain personnel packages so far through 2 weeks using pass rate over expected as a proxy. Could be other ways to see this but a fun exercise to go through

#nflverse https://t.co/VvkqcdCkaP"
"Tue Sep 20 16:34:00 +0000 2022","935526760023777280","BrunoHMioto","1572262812172406785","This Sunday we had 3 of top-20 biggest turnarounds in Win Probability in 2nd half since 2006!
For sure, Jets - Browns game is the new top-1!

#nflverse #NFL https://t.co/rjkhoXCYwo"
