"created_at","user_id","screen_name","status_id","full_text"
"Sun Jan 22 14:31:16 +0000 2023","3067061292","josephjefe","1617168021105307648","For my Giants followers, last night didn't go the way you wanted it to. Here's the final set of formations charts for you. 

@clt_ny @Doug_Analytics @JoeyGiancaspr07 @DDuggan21 

#nflverse #rstats https://t.co/SmflANF4U2"
